OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,PaymentMethod,OrderStatus
ORD13673,2023-01-17,C0081,P030,ST002,2,6499,0,Cash,Completed
ORD10836,2023-01-29,C0388,P007,ST001,1,2999,0,Mada,Completed
ORD15725,2023-08-16,C0062,P044,ST002,1,1099,0,Mastercard,Returned
ORD15321,23/12/2023,C0282,P039,ST002,1,1499,0,Mastercard,Completed
ORD13437,2024-08-09,C0300,P025,ST003,1,2299,0.2,Mada,Completed
ORD16288,2024-11-19,C0490,P042,ST003,1,11499,0.15,Mada,Completed
ORD16602,2024-12-13,C0253,P040,ST002,1,349,0.05,Mada,Completed
ORD13406,2023-09-21,C0413,P001,ST001,1,5999,0, Mada  ,Completed
ORD13217,2023-03-12,C0446,P041,ST002,2,10999,0,Mada,Completed
ORD10103,2023-11-26,C0416,P021,ST001,1,849,0,Mada,Completed
ORD11954,2024-11-30,C0404,P040,ST001,2,349,0,Visa,Completed
ORD13621,2024-11-07,C0203,P046,ST002,3,1199,0,Mada,Completed
ORD15281,2024-03-04,C0131,P004,ST002,1,4599,0.1,Cash,Completed
ORD10653,2023-09-26,C0091,P036,ST001,1,599,0,Apple Pay,Completed
ORD15983,2023-05-01,C0062,P042,ST001,1,11499,0,Mada,Completed
ORD12624,2023-05-24,C0183,P031,ST002,4,2699,0.05,Cash,Completed
ORD16828,2023-09-27,C0409,P036,ST003,1,599,0,Cash,Completed
ORD13358,2023-04-03,C0206,P050,ST002,1,599,0,Cash,Completed
ORD11964,2023-03-20,C0191,P043,ST001,3,1899,0,Apple Pay,Completed
ORD16535,2024-07-20,C0012,P020,ST001,2,1499,0.05,Apple Pay,Completed
ORD15378,2024-05-06,C0459,P048,ST003,1,89,0,Apple Pay,Completed
ORD13522,2024-01-28,C0249,P004,ST001,1,4599,0,Cash,Completed
ORD15117,2024-11-30,C0319,P025,ST001,2,2299,0.2,Mada,Completed
ORD14781,2023-10-26,C0154,P030,ST001,1,6499,0,Cash,Completed
ORD10135,2024-04-25,C0046,P018,ST003,1,999,0.05,Mada,Completed
ORD16512,2024-10-06,C0477,P048,ST003,1,89,0,Mada,Completed
ORD12581,2024-05-03,C0328,P033,ST001,1,2699,0,Apple Pay,Completed
ORD16462,2023-12-10,C0463,P040,ST002,1,349,0,Mastercard,Completed
ORD11417,2023-10-19,C0250,P038,ST003,1,2199,0,Visa,Completed
ORD16160,2023-06-21,C0024,P004,ST003,1,4599,0,Mada,Completed
ORD12669,2024-07-23,C0337,P033,ST001,1,2699,0.15,Mada,Completed
ORD15646,2023-11-09,C0301,P044,ST001,1,1099,0.1,Mada,Completed
ORD15165,2023-08-17,C0414,P009,ST003,1,4999,0,Mada,Completed
ORD13863,2023-01-05,C0084,P015,ST004,1,2899,0,Mastercard,Completed
ORD11219,2024-04-21,C0224,P030,ST003,1,6499,0,Bank Transfer,Completed
ORD15109,2023-08-06,C0248,P022,ST003,1,1799,0.05,Mada,Completed
ORD12044,2024-05-23,C0354,P009,ST003,3,4999,0,Cash,Completed
ORD10146,02/03/2024,C0072,P039,ST003,1,1499,0,Mastercard,Completed
ORD14098,2023-03-15,C0159,P015,ST004,1,2899,0,Mada,Cancelled
ORD12281,2024-05-22,C0127,P050,ST001,1,599,0,Mada,Completed
ORD12387,2023-09-14,C0182,P003,ST003,2,3499,0.15,Mastercard,Completed
ORD13584,2024-08-26,C0085,P008,ST003,1,8999,0,Mada,Completed
ORD11333,2023-10-14,C0073,P050,ST001,1,599,0,Apple Pay,Completed
ORD16165,2024-03-01,C0180,P018,ST002,4,999,0.05,Visa,Completed
ORD12097,2024-07-14,C0472,P025,ST004,1,2299,0,Apple Pay,Completed
ORD14274,2024-08-20,C0404,P019,ST004,1,2299,0.05,Visa,Completed
ORD16893,2024-04-12,C0312,P031,ST001,1,2699,0.1,Cash,Cancelled
ORD16870,2024-04-09,C0218,P008,ST003,1,8999,0.15,Mastercard,Completed
ORD13935,2024-01-20,C0036,P017,ST002,1,1899,0,Visa,Completed
ORD16272,2023-08-20,c0471,P041,ST002,1,10999,0%,Mada,Completed
ORD11446,2023-01-10,C0248,P040,ST003,1,349,0,Bank Transfer,Completed
ORD16052,02/05/2023,C0258,P017,ST003,1,1899,0,Cash,Completed
ORD12524,2024-12-15,C0215,P037,ST001,2,2299,0,Visa,Completed
ORD17092,2024-04-23,C0162,P007,ST002,1,2999,0,Mastercard,Completed
ORD13236,2023-01-23,C0020,P046,ST001,1,1199,0,Apple Pay,Completed
ORD15596,2024-04-13,C0015,P022,ST002,1,1799,0,Apple Pay,Completed
ORD11201,2024-08-27,C0392,P007,ST002,1,2999,0,Mastercard,Completed
ORD11500,2024-11-04,C0211,P032,ST004,2,2199,0,Mada,Completed
ORD14818,2023-06-01,C0376,P032,ST001,1,2199,0.1,Visa,Completed
ORD12209,2023-11-25,C0010,P031,ST003,1,2699,0.1,Mada,Completed
ORD11518,2023-06-03,C0331,P044,ST001,1,1099,0.15,Mada,Completed
ORD14450,20/04/2024,C0078,P041,ST004,1,10999,0.1,Mastercard,Completed
ORD16324,2023-07-21,C0280,P028,ST002,1,4299,0.05,Cash,Completed
ORD15138,2023-06-19,C0432,P045,ST003,1,599,0,Mada,Completed
ORD13651,2024-02-26,C0034,P002,ST003,1,4299,0,Mada,Completed
ORD11558,2023-01-17,C0388,P017,ST002,1,1899,0,Mastercard,Completed
ORD11965,2024-07-10,C0391,P026,ST002,1,6799,0,Visa,Completed
ORD13608,2024-08-21,C0299,P007,ST002,1,2999,0,Mada,Completed
ORD14219,2024-02-18,C0325,P036,ST002,1,599,0.05,Mastercard,Completed
ORD13811,2024-02-11,C0110,P019,ST001,1,2299,0,Mastercard,Completed
ORD17159,2024-07-06,C0172,P039,ST001,1,1499,0,Bank Transfer,Completed
ORD13717,2023-02-22,C0464,P015,ST001,1,2899,0.1,Bank Transfer,Completed
ORD14933,2023-02-27,C0372,P040,ST001,1,349,0,Mastercard,Completed
ORD14332,2023-09-05,C0435,P001,ST003,3,5999,0,Mastercard,Completed
ORD16276,2023-11-14,C0200,P021,ST001,1,849,0,Mada,Completed
ORD13574,2024-06-27,C0055,P023,ST002,1,3699,0,Cash,Completed
ORD15623,2023-07-16,C0383,P015,ST003,2,2899,0.1,Cash,Completed
ORD12025,2023-08-03,C0323,P039,ST001,1,1499,0.1,Mada,Completed
ORD15239,2024-03-08,C0017,P014,ST001,1,5499,0,Mastercard,Completed
ORD14635,2023-06-11,C0195,P033,ST002,3,2699,0.05,Mada,Completed
ORD13502,2024-03-10,c0497,P043,ST004,1,1899,0,Visa,Completed
ORD12775,2024-08-07,C0260,P027,ST003,1,3499,0,Cash,Completed
ORD16991,2023-10-31,C0361,P041,ST004,1,10999,0.1,Mastercard,Returned
ORD12717,2024-11-19,C0175,P034,ST001,2,3299,0,Apple Pay,Completed
ORD12404,2023-06-09,C0205,P026,ST003,1,6799,0,Mada,Completed
ORD16556,2024-03-15,C0412,P042,ST004,2,11499,0.15,Mastercard,Completed
ORD10703,2024-01-26,C0036,P041,ST001,1,10999,0.1,Mada,Returned
ORD14874,2024-04-23,C0313,P050,ST003,1,599,0,Cash,Completed
ORD10794,2024-05-18,C0395,P007,ST001,1,2999,0.05,Mada,Completed
ORD15094,2023-11-20,C0318,P004,ST002,4,4599,0,Cash,Completed
ORD12649,2024-06-04,C0395,P011,ST001,2,2799,0.05,Mastercard,Completed
ORD13524,2024-06-17,C0169,P016,ST002,1,3699,0,Visa,Completed
ORD10884,2023-06-19,C0306,P032,ST004,1,2199,0,Apple Pay,Completed
ORD14012,2024-04-25,C0104,P035,ST003,1,849,0.05,Mada,Completed
ORD10893,2024-03-03,C0386,P027,ST002,1,3499,0,Mada,Completed
ORD16739,2023-03-13,C0361,P007,ST001,1,2999,0.05,Mada,Completed
ORD12756,2023-10-12,C0439,P042,ST004,1,11499,0,Cash,Completed
ORD14117,2023-04-21,C0023,P005,ST003,1,1599,0,Mastercard,Completed
ORD12763,2024-04-21,C0363,P024,ST004,1,3999,0.1,Visa,Completed
ORD12623,2023-07-27,C0300,P019,ST002,4,2299,0,Cash,Returned
ORD10036,2024-07-30,C0408,P026,ST003,3,6799,0,Mada,Completed
ORD10244,2024-06-04,C0027,P036,ST001,1,599,0.05,Bank Transfer,Completed
ORD15855,2023-01-06,C0066,P003,ST004,1,3499,0,Visa,Returned
ORD14152,2024-06-01,C0147,P002,ST001,2,4299,0.1,Apple Pay,Completed
ORD14659,2023-05-06,C0004,P040,ST002,1,349,0,Mada,Completed
ORD12592,2023-08-16,C0085,P024,ST001,2,3999,0.05,Apple Pay,Completed
ORD11749,15/09/2024,C0075,P021,ST004,1,849,0,Apple Pay,Completed
ORD12070,2024-04-13,C0244,P007,ST002,1,2999,0,Visa,Completed
ORD13079,2024-01-03,C0493,P021,ST003,2,849,0,Mada,Completed
ORD10491,2024-03-26,C0264,P023,ST001,4,3699,0,Mada,Completed
ORD11276,2024-08-08,C0454,P032,ST003,3,2199,0,Mada,Completed
ORD11637,2024-04-11,C0383,P023,ST001,1,3699,0,Mastercard,Returned
ORD13982,2024-05-30,C0328,P024,ST003,1,3999,0,Mastercard,Completed
ORD11555,2023-01-06,C0245,P050,ST004,1,599,0%,Apple Pay,Completed
ORD12940,2024-03-08,C0242,P012,ST001,1,7299,0,Mada,Completed
ORD17226,2023-08-08,C0354,P016,ST001,1,3699,0,Visa,Completed
ORD13988,2024-04-17,C0198,P001,ST001,2,5999,0.1,Mada,Completed
ORD13304,02/03/2024,C0116,P028,ST003,2,4299,0.15,Visa,Completed
ORD16350,2024-03-11,C0013,P013,ST002,1,4299,0.1,Visa,Completed
ORD11584,2023-05-05,C0304,P043,ST002,1,1899,0,Bank Transfer,Completed
ORD16484,2023-02-28,C0005,P012,ST001,3,7299,0.1,Apple Pay,Completed
ORD16372,2023-08-27,C0477,P019,ST003,1,2299,0.05,Mastercard,Completed
ORD14724,2023-03-12,C0146,P049,ST002,3,399,0,Apple Pay,Completed
ORD14096,2024-08-06,C0323,P045,ST004,1,599,0,Apple Pay,Completed
ORD13244,2024-01-05,C0303,P037,ST001,1,2299,0,Mada,Completed
ORD13321,2024-10-19,C0338,P008,ST003,1,8999,0,Mada,Completed
ORD13266,2024-04-13,C0063,P037,ST003,1,2299,0,Visa,Completed
ORD13768,2023-07-17,C0268,P017,ST002,1,1899,0.05,Mada,Completed
ORD16538,2024-03-12,C0405,P006,ST004,1,3999,0,Apple Pay,Completed
ORD11986,2024-10-20,C0367,P032,ST001,1,2199,0.05,Mada,Completed
ORD15794,2024-04-28,C0293,P040,ST001,1,349,0.1,Apple Pay,Completed
ORD10708,2023-03-27,C0090,P039,ST004,1,1499,0,Visa,Completed
ORD15227,2023-07-10,C0341,P017,ST004,1,1899,0,Apple Pay,Completed
ORD16416,2024-04-28,C0021,P047,ST001,1,119,0.05,Mastercard,Completed
ORD12654,2024-03-03,C0182,P022,ST002,1,1799,0,Mada,Completed
ORD12981,2023-04-02,C0301,P035,ST002,2,849,0,Mada,Returned
ORD15063,2024-05-18,C0412,P010,ST003,2,6999,0,Mada,Completed
ORD13268,2024-01-24,C0198,P035,ST001,1,849,0,Apple Pay,Completed
ORD12017,2024-04-04,C0236,P020,ST002,1,1499,0.2,Mada,Completed
ORD13254,2024-09-18,C0012,P004,ST003,1,4599,0.1,Mastercard,Completed
ORD11031,2024-07-28,C0207,P032,ST003,1,2199,0,Visa,Completed
ORD13205,2024-04-04,C0430,P003,ST001,1,3499,0.05,Apple Pay,Completed
ORD12606,2023-03-12,C0017,P010,ST003,1,6999,0,Mada,Completed
ORD16824,2024-11-27,C0169,P007,ST004,1,2999,0.1,Mada,Completed
ORD10189,2023-10-25,C0491,P009,ST004,4,4999,0.05,Visa,Completed
ORD10223,2024-03-13,C0413,P001,ST002,1,5999,0.1,Mastercard,Returned
ORD10448,2023-01-02,C0219,P045,ST001,1,599,0,Mastercard,Completed
ORD16077,2023-10-31,C0394,P019,ST002,1,2299,0,Bank Transfer,Completed
ORD14726,2024-07-12,C0289,P028,ST003,2,4299,0,Mada,Completed
ORD12745,2023-12-22,C0414,P036,ST003,1,599,0.15,Visa,Completed
ORD12931,08/04/2024,C0482,P004,ST002,1,4599,0,Visa,Completed
ORD14467,2024-05-08,C0372,P032,ST002,1,2199,0,Apple Pay,Completed
ORD10117,05/05/2024,C0038,P049,ST002,1,399,0,Mada,Completed
ORD12178,2023-09-17,C0226,P015,ST002,2,2899,0.1,Mada,Completed
ORD14953,2024-09-19,C0022,P034,ST002,2,3299,0,Mada,Completed
ORD16583,2023-03-15,C0044,P005,ST003,1,1599,0,Mada,Completed
ORD17204,2024-03-04,C0134,P040,ST001,1,349,0,Mada,Completed
ORD14888,2024-02-03,C0238,P003,ST003,1,3499,0,Mada,Completed
ORD14412,2024-04-29,C0424,P049,ST003,1,399,0,Mada,Completed
ORD13030,2024-03-09,C0162,P023,ST003,2,3699,0,Apple Pay,Completed
ORD14879,2024-07-07,C0147,P009,ST004,3,4999,0,Apple Pay,Completed
ORD13561,2023-01-29,C0180,P017,ST003,1,1899,0,Apple Pay,Completed
ORD12970,2023-06-17,C0022,P050,ST002,1,599,0,Mada,Completed
ORD16398,2023-08-25,C0031,P019,ST001,1,2299,0,Mada,Completed
ORD13977,2024-12-14,C0414,P049,ST003,1,399,0,Mada,Completed
ORD13318,2023-08-01,C0102,P014,ST003,1,5499,0,Apple Pay,Completed
ORD15812,2024-08-05,C0268,P027,ST004,1,3499,0,Visa,Completed
ORD13397,2024-02-23,C0416,P050,ST002,1,599,0.1,Mada,Completed
ORD15716,2024-09-09,c0277,P039,ST001,1,1499,0,Mada,Completed
ORD11987,2024-02-05,C0314,P026,ST003,1,6799,0.1, Mastercard  ,Completed
ORD12504,2023-08-15,C0375,P007,ST001,1,2999,0.05,Visa,Completed
ORD16414,2023-11-04,C0318,P022,ST002,2,1799,0,Mastercard,Completed
ORD11314,2024-03-30,C0311,P018,ST001,1,999,0,Mada,Completed
ORD12225,2023-02-02,C0500,P017,ST003,1,1899,0,Mada,Completed
ORD12473,2023-05-31,C0456,P041,ST002,1,10999,0.05,Cash,Completed
ORD15598,2024-03-05,C0470,P050,ST003,1,599,0.05,Visa,Completed
ORD10706,2024-04-04,C0204,P031,ST001,1,2699,0.2,Visa,Completed
ORD11207,2023-12-27,C0469,P015,ST003,1,2899,0,Mastercard,Completed
ORD15806,2023-12-19,C0154,P029,ST003,1,4999,0,Cash,Completed
ORD15429,2023-02-06,C0433,P048,ST003,1,89,0.05,Bank Transfer,Completed
ORD11916,2024-11-23,C0216,P015,ST001,1,2899,0,Cash,Completed
ORD10203,2024-07-07,C0412,P034,ST001,2,3299,0,Visa,Completed
ORD10039,2023-05-26,C0050,P014,ST001,1,5499,0,Mastercard,Completed
ORD15184,2023-10-04,C0013,P033,ST001,1,2699,0.1,Mada,Completed
ORD14001,2023-11-13,C0054,P008,ST002,1,8999,0.1,Visa,Completed
ORD11507,2024-07-22,C0169,P038,ST002,2,2199,0.15,Mada,Completed
ORD10105,2023-02-27,C0182,P037,ST004,2,2299,0.1,Bank Transfer,Completed
ORD10914,2024-04-30,C0009,P016,ST002,1,3699,0,Bank Transfer,Completed
ORD11606,2023-11-22,C0122,P042,ST001,1,11499,0.05,Mastercard,Completed
ORD12508,2024-03-07,C0053,P045,ST001,1,599,0.1,Mada,Completed
ORD12738,2024-11-10,C0276,P011,ST001,1,2799,0,Mastercard,Completed
ORD16638,2024-01-15,C0310,P004,ST004,1,4599,0.15,Mada,Completed
ORD13473,2023-09-25,C0162,P036,ST003,1,599,0,Mastercard,Cancelled
ORD16782,2023-07-23,C0473,P050,ST003,1,599,0.05,Visa,Completed
ORD12698,2024-03-03,C0090,P027,ST003,2,3499,0.05,Mada,Completed
ORD15636,2024-06-28,C0447,P014,ST002,1,5499,0,Mastercard,Completed
ORD16813,2024-09-06,C0128,P044,ST003,1,1099,0,Mastercard,Completed
ORD15733,2023-03-19,C0011,P038,ST002,1,2199,0.1,Bank Transfer,Completed
ORD12751,2024-04-13,C0222,P002,ST003,2,4299,0.1,Mada,Completed
ORD17239,2023-10-06,C0413,P030,ST001,1,6499,0.05,Apple Pay,Completed
ORD13409,2023-08-21,C0222,P038,ST003,3,2199,0,Visa,Completed
ORD12207,2024-03-06,C0222,P046,ST001,1,1199,0,Apple Pay,Completed
ORD12092,2024-04-08,C0123,P048,ST003,1,89,0,Mastercard,Completed
ORD13828,2023-08-29,C0380,P035,ST002,1,849,0,Visa,Completed
ORD16867,2023-12-21,C0087,P048,ST003,1,89,0,Apple Pay,Completed
ORD15777,2024-04-20,C0289,P044,ST001,3,1099,0.05,Visa,Completed
ORD13231,2023-06-17,C0313,P042,ST001,1,11499,0.1,Mada,Completed
ORD13124,2024-11-12,C0157,P034,ST002,1,3299,0.1,Visa,Completed
ORD16753,2024-01-08,C0417,P026,ST002,1,6799,0,Apple Pay,Completed
ORD10236,2023-04-09,C0258,P039,ST004,1,1499,0.1,Mada,Completed
ORD15129,2024-03-27,C0260,P044,ST002,4,1099,0,Mada,Completed
ORD15564,2024-04-15,C0223,P047,ST001,1,119,0.05,Mada,Completed
ORD10629,2023-08-15,C0361,P024,ST002,1,3999,0,Mada,Completed
ORD16514,2024-04-19,C0078,P009,ST002,3,4999,0.1,Mada,Completed
ORD10528,2024-11-18,C0063,P045,ST001,1,599,0.1,Mada,Completed
ORD14380,2024-03-21,C0041,P048,ST003,1,89,0,Visa,Completed
ORD11170,2023-06-05,C0403,P012,ST003,1,7299,0.15,Visa,Completed
ORD16789,2024-04-20,C0106,P002,ST002,1,4299,0,Visa,Completed
ORD14652,2023-04-04,C0469,P007,ST001,1,2999,0.05,Cash,Returned
ORD14023,2024-03-11,C0044,P034,ST002,2,3299,0.15,Mada,Completed
ORD10185,2024-04-01,C0300,P004,ST002,1,4599,0,Visa,Completed
ORD15146,2023-06-23,C0330,P048,ST002,1,89,0.05,Bank Transfer,Completed
ORD12984,2024-03-28,C0011,P047,ST001,4,119,0,Cash,Completed
ORD14353,2023-08-18,C0179,P012,ST003,1,7299,0,Mada,Completed
ORD15658,2024-07-31,C0497,P015,ST003,1,2899,0.1,Mastercard,Completed
ORD10133,2024-09-25,C0354,P003,ST003,1,3499,0.1,Cash,Completed
ORD10372,2024-04-04,C0278,P040,ST001,1,349,0,Mada,Completed
ORD15818,2023-04-15,C0213,P048,ST003,1,89,0,Mada,Completed
ORD14607,2023-07-19,C0373,P014,ST003,1,5499,0.1,Mada,Completed
ORD14300,2024-03-04,C0301,P005,ST002,2,1599,0.1,Mada,Completed
ORD13630,2024-04-12,C0121,P034,ST001,1,3299,0,Mada,Completed
ORD10999,2024-10-07,C0371,P031,ST001,1,2699,0.05,Apple Pay,Completed
ORD10378,2023-11-29,C0434,P031,ST001,1,2699,0,Cash,Completed
ORD15274,2023-04-16,C0026,P008,ST001,1,8999,0,Mastercard,Completed
ORD16652,2023-01-18,C0148,P028,ST001,1,4299,0,Mada,Completed
ORD16565,2023-08-30,C0488,P024,ST001,1,3999,0.15,Visa,Completed
ORD10594,2024-06-17,C0304,P002,ST002,1,4299,0.1,Apple Pay,Completed
ORD15190,2024-03-26,C0193,P044,ST001,1,1099,0,Cash,Completed
ORD13207,2023-01-18,C0065,P025,ST002,1,2299,0.2,Apple Pay,Completed
ORD11871,2023-06-01,C0350,P029,ST002,1,4999,0,Mada,Completed
ORD15166,2024-02-21,C0319,P028,ST004,4,4299,0.05,Visa,Completed
ORD13278,2024-06-24,C0417,P013,ST002,2,4299,0.15,Mada,Completed
ORD14248,2024-06-06,C0179,P003,ST001,1,3499,0,Cash,Completed
ORD16523,2023-07-06,C0467,P017,ST003,1,1899,0.05,Visa,Completed
ORD11722,2024-08-03,C0161,P006,ST003,1,3999,0,Mada,Completed
ORD10738,2023-07-14,C0479,P021,ST004,2,849,0.1,Visa,Completed
ORD11650,2024-01-09,C0453,P004,ST003,1,4599,0,Cash,Completed
ORD14324,2023-06-02,C0391,P027,ST001,2,3499,0,Mada,Completed
ORD11927,2023-07-07,C0231,P007,ST001,1,2999,0,Visa,Completed
ORD17179,2023-01-02,C0376,P012,ST002,2,7299,0.05,Visa,Completed
ORD14825,2024-07-01,C0028,P023,ST002,1,3699,0.1,Mastercard,Completed
ORD14622,2023-11-08,C0139,P017,ST002,1,1899,0,Apple Pay,Completed
ORD12727,2023-04-06,C0319,P005,ST002,2,1599,0,Apple Pay,Completed
ORD12394,2023-04-12,C0432,P045,ST002,1,599,0,Mastercard,Completed
ORD16240,2023-08-13,C0165,P046,ST002,1,1199,0,Apple Pay,Cancelled
ORD15916,2024-12-12,C0043,P009,ST001,1,4999,0.05,Mada,Completed
ORD10897,2024-04-03,C0139,P045,ST001,1,599,0.1,Apple Pay,Completed
ORD13256,2023-09-11,C0163,P002,ST002,1,4299,0.05,Mada,Completed
ORD11302,2023-05-25,C0158,P014,ST004,1,5499,0,Mada,Completed
ORD16332,2023-05-26,C0380,P044,ST003,3,1099,0,Mada,Completed
ORD15409,2023-08-16,C0366,P019,ST003,1,2299,0,Mastercard,Completed
ORD11754,2024-10-28,C0275,P016,ST003,1,3699,0,Visa,Completed
ORD13894,2023-12-29,C0307,P046,ST001,3,1199,0,Mastercard,Completed
ORD12493,2024-07-10,C0045,P031,ST001,1,2699,0.05,Mada,Completed
ORD14885,2024-01-30,C0427,P013,ST004,2,4299,0.05,Mastercard,Completed
ORD14252,2024-04-07,C0060,P001,ST001,3,5999,0,Bank Transfer,Completed
ORD11206,2024-07-14,C0433,P049,ST003,1,399,0.1,Mada,Completed
ORD15482,2023-04-12,C0126,P045,ST002,1,599,0,Visa,Completed
ORD14633,2024-06-14,C0082,P003,ST003,1,3499,0.05,Mada,Completed
ORD16406,2024-03-14,C0096,P006,ST001,1,3999,0,Mada,Completed
ORD11545,2023-03-20,C0295,P008,ST001,2,8999,0.05,Visa,Completed
ORD10062,2024-03-14,C0448,P009,ST003,2,4999,0,Mada,Completed
ORD11325,2023-10-16,C0312,P025,ST002,1,2299,0,Mada,Completed
ORD10508,2024-03-01,C0291,P003,ST002,1,3499,0.1,Visa,Completed
ORD12856,2023-11-23,C0314,P002,ST001,1,4299,0,Cash,Completed
ORD12074,2023-01-27,C0018,P030,ST001,1,6499,0.1,Mada,Completed
ORD15521,2023-10-28,C0363,P040,ST002,1,349,0,Mada,Completed
ORD13725,2024-03-01,C0333,P033,ST001,1,2699,0%,Cash,Completed
ORD11717,2024-04-13,C0467,P031,ST003,2,2699,0,Mada,Completed
ORD12006,2023-12-18,C0155,P026,ST002,2,6799,0,Visa,Completed
ORD13073,2023-08-16,C0165,P002,ST002,1,4299,0,Visa,Completed
ORD13333,2023-10-20,C0241,P043,ST002,1,1899,0,Visa,Completed
ORD13103,2024-04-26,C0242,P033,ST004,1,2699,0.1,Visa,Completed
ORD12236,2024-04-07,C0213,P023,ST004,2,3699,0,Mada,Completed
ORD17063,2024-02-26,C0322,P048,ST001,2,89,0,Apple Pay,Completed
ORD15497,2023-04-10,C0382,P030,ST004,1,6499,0,Visa,Completed
ORD12703,2023-07-05,C0339,P046,ST001,4,1199,0,Visa,Completed
ORD16020,2024-08-24,C0197,P034,ST002,1,3299,0,Mastercard,Completed
ORD15824,2023-07-04,C0034,P013,ST002,1,4299,0.05,Apple Pay,Completed
ORD10637,2024-04-26,C0127,P041,ST001,3,10999,0.1,Mada,Completed
ORD16027,2024-10-09,C0003,P040,ST002,1,349,0,Mada,Completed
ORD15535,2024-04-04,C0202,P037,ST003,2,2299,0.1,Mada,Completed
ORD13802,2024-03-09,C0331,P022,ST004,1,1799,0.1,Apple Pay,Returned
ORD14059,2024-02-10,C0143,P049,ST004,1,399,0,Visa,Completed
ORD10832,2024-04-10,C0217,P037,ST003,1,2299,0.05,Mada,Completed
ORD11086,2024-03-10,C0486,P044,ST002,1,1099,0,Mastercard,Completed
ORD14099,2024-04-02,C0263,P025,ST003,2,2299,0.2,Mastercard,Completed
ORD16664,2024-07-19,C0198,P001,ST002,1,5999,0,Visa,Completed
ORD16791,2023-02-15,C0410,P014,ST002,2,5499,0,Apple Pay,Completed
ORD11949,2023-04-23,C0384,P010,ST001,3,6999,0.15,Mada,Completed
ORD16847,2024-02-16,C0175,P041,ST003,3,10999,0,Mada,Completed
ORD11055,2024-10-25,C0362,P002,ST001,1,4299,0.05,Apple Pay,Completed
ORD16023,2024-03-26,C0098,P007,ST003,1,2999,0,Mastercard,Returned
ORD10737,2023-04-29,C0001,P021,ST001,3,849,0,Mastercard,Completed
ORD11151,2024-01-06,C0478,P046,ST003,1,1199,0.05,Mada,Completed
ORD11788,2024-04-01,C0329,P004,ST002,2,4599,0.15,Apple Pay,Completed
ORD10449,2024-09-19,C0377,P044,ST003,1,1099,0.1,Visa,Completed
ORD13884,2023-06-22,C0213,P041,ST003,1,10999,0,Visa,Completed
ORD11183,2023-04-09,C0219,P034,ST001,1,3299,0.1,Bank Transfer,Completed
ORD13185,2023-03-07,C0374,P031,ST003,4,2699,0,Visa,Completed
ORD11203,2024-04-27,C0014,P048,ST003,2,89,0.05,Mada,Completed
ORD12517,2023-01-25,C0169,P019,ST001,3,2299,0.05,Mada,Completed
ORD13281,2023-03-28,C0182,P031,ST003,2,2699,0.05,Mada,Completed
ORD14621,03/04/2024,C0396,P038,ST002,1,2199,0,Mada,Completed
ORD16145,2023-04-07,C0290,P026,ST001,2,6799,0.05,Visa,Completed
ORD16081,2023-01-12,C0306,P038,ST003,1,2199,0.1, Mada  ,Completed
ORD15438,2024-09-16,C0253,P041,ST004,1,10999,0.1,Visa,Completed
ORD15942,2023-04-29,C0367,P032,ST002,1,2199,0,Mada,Completed
ORD13337,2024-03-10,C0012,P028,ST002,1,4299,0.2,Mada,Completed
ORD13454,2024-04-07,C0053,P046,ST001,1,1199,0,Cash,Completed
ORD14651,2023-01-02,C0197,P033,ST004,2,2699,0,Visa,Completed
ORD11602,2023-08-29,C0498,P025,ST002,1,2299,0,Mada,Completed
ORD16784,2023-09-12,C0388,P013,ST002,1,4299,0.15,Visa,Completed
ORD17127,2024-05-11,C0402,P037,ST002,1,2299,0,Visa,Completed
ORD10330,2024-10-02,C0169,P028,ST002,4,4299,0.15,Mada,Completed
ORD16876,2024-04-26,C0150,P049,ST002,1,399,0,Visa,Completed
ORD11228,2023-12-26,C0132,P022,ST002,1,1799,0,Mastercard,Completed
ORD14122,2023-04-26,C0114,P022,ST003,1,1799,0.15,Mastercard,Completed
ORD15224,2023-05-31,C0185,P022,ST003,2,1799,0,Mada,Completed
ORD10906,2023-03-28,C0028,P026,ST001,1,6799,0,Visa,Completed
ORD14283,2024-04-28,C0204,P046,ST001,1,1199,0,Mada,Completed
ORD13329,2023-11-01,C0299,P035,ST002,1,849,0,Mastercard,Completed
ORD12068,2024-08-11,C0153,P024,ST001,1,3999,0,Mada,Completed
ORD14391,2024-08-02,C0225,P016,ST001,1,3699,0.15,Apple Pay,Completed
ORD14783,2023-02-26,C0130,P040,ST004,1,349,0,Mada,Completed
ORD12195,2024-03-16,C0191,P005,ST002,1,1599,0,Mada,Completed
ORD14216,2024-04-04,C0453,P013,ST004,1,4299,0,Cash,Completed
ORD11306,2023-12-06,C0467,P021,ST004,2,849,0,Mastercard,Completed
ORD16378,2024-04-01,C0406,P024,ST002,4,3999,0,Mada,Completed
ORD13363,2023-10-14,C0441,P009,ST001,1,4999,0.1,Mada,Completed
ORD11571,2023-07-16,C0160,P010,ST002,1,6999,0.1,Mada,Completed
ORD14634,2023-12-22,C0232,P037,ST003,1,2299,0.05,Visa,Completed
ORD13461,2023-01-23,C0336,P014,ST001,2,5499,0,Cash,Completed
ORD16246,2024-02-29,C0448,P023,ST002,2,3699,0,Mada,Completed
